qacc	Entry	Tax_ID
M01323:399:000000000-B29GY:1:1109:23404:22452	NR_074100.1	253245
M01323:399:000000000-B29GY:1:1109:20838:22470	NR_074418.1	526224
M01323:399:000000000-B29GY:1:1109:17210:22560	NR_041616.1	1278309
M01323:399:000000000-B29GY:1:1109:7452:22585	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:12938:22651	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:20491:22663	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:13152:22672	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:7201:22696	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1109:21794:22759	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:13762:22794	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1109:17847:22800	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1109:7778:22805	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:7256:22807	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:11764:22834	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1109:18869:22902	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1109:21323:23025	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:24743:23027	NR_025789.1	255984
M01323:399:000000000-B29GY:1:1109:16361:23027	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:12660:23053	NR_042641.1	450804
M01323:399:000000000-B29GY:1:1109:19761:23107	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:16969:23112	NR_125543.1	543632
M01323:399:000000000-B29GY:1:1109:24270:23119	NR_042340.1	293552
M01323:399:000000000-B29GY:1:1109:16091:23201	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:20126:23206	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:8265:23218	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:12056:23311	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:14145:23338	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1109:22155:23348	NR_148755.1	314275
M01323:399:000000000-B29GY:1:1109:8470:23429	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1109:12471:23442	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:18683:23467	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1109:22946:23468	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1109:11365:23474	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1109:19286:23549	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:19294:23566	NR_114190.1	43662
M01323:399:000000000-B29GY:1:1109:15882:23566	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:17640:23567	NR_113661.1	2124
M01323:399:000000000-B29GY:1:1109:17554:23576	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:14265:23736	NR_043140.1	292733
M01323:399:000000000-B29GY:1:1109:15385:23885	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:1109:15384:23904	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:1109:9121:23914	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1109:23486:23937	NR_158097.1	1740263
M01323:399:000000000-B29GY:1:1109:22566:24037	NR_025808.1	264027
M01323:399:000000000-B29GY:1:1109:15714:24086	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:16857:24117	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:8077:24162	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1109:8705:24181	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:22580:24186	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1109:7474:24190	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1109:17305:24246	NR_074224.1	335992
M01323:399:000000000-B29GY:1:1109:17316:24261	NR_074224.1	335992
M01323:399:000000000-B29GY:1:1109:15739:24268	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1109:9462:24318	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1109:9390:24327	NR_108636.1	682400
M01323:399:000000000-B29GY:1:1109:9407:24335	NR_108636.1	682400
M01323:399:000000000-B29GY:1:1109:15940:24355	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1109:14806:24363	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1109:20432:24450	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:15564:24461	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1109:17446:24548	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1109:15949:24565	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:16717:24566	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1109:15132:24632	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1109:21089:24686	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1109:9048:24713	NR_043875.1	381308
M01323:399:000000000-B29GY:1:1109:20971:24732	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1109:8862:24744	NR_074418.1	526224
M01323:399:000000000-B29GY:1:1109:20983:24747	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1109:19540:24749	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:1109:18878:24821	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1109:18680:24823	NR_149784.1	1819565
M01323:399:000000000-B29GY:1:1109:13443:24912	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:16870:1814	NR_116589.1	568099
M01323:399:000000000-B29GY:1:1110:10865:1885	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:18380:1923	NR_074191.1	1150469
M01323:399:000000000-B29GY:1:1110:10730:1979	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:11336:2017	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:18138:2083	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:15395:2088	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:19449:2103	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:19442:2121	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:20796:2122	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:1110:19172:2163	NR_146351.1	1651968
M01323:399:000000000-B29GY:1:1110:23773:2251	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:13289:2266	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:9168:2270	NR_029126.1	29409
M01323:399:000000000-B29GY:1:1110:18146:2353	NR_109730.1	1268273
M01323:399:000000000-B29GY:1:1110:11615:2368	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:13103:2374	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1110:8937:2398	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1110:17264:2505	NR_156912.1	1450156
M01323:399:000000000-B29GY:1:1110:22691:2538	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1110:9968:2569	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:23359:2576	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1110:22434:2601	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:16278:2642	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1110:14316:2669	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:1110:6697:2705	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:22321:2769	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1110:22436:2809	NR_108636.1	682400
M01323:399:000000000-B29GY:1:1110:15826:2976	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:25071:3033	NR_159245.1	1967665
M01323:399:000000000-B29GY:1:1110:7019:3080	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:8067:3169	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:12877:3182	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1110:14084:3241	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:11328:3243	NR_132292.1	1155801
M01323:399:000000000-B29GY:1:1110:16019:3261	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1110:11328:3265	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1110:16014:3279	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1110:18065:3300	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1110:11838:3386	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:19094:3387	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:24785:3389	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:16338:3405	NR_114405.1	28229
M01323:399:000000000-B29GY:1:1110:19504:3433	NR_148755.1	314275
M01323:399:000000000-B29GY:1:1110:23561:3477	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1110:18522:3481	NR_113943.1	308113
M01323:399:000000000-B29GY:1:1110:7676:3526	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1110:5887:3542	NR_159281.1	1926625
M01323:399:000000000-B29GY:1:1110:5882:3561	NR_159281.1	1926625
M01323:399:000000000-B29GY:1:1110:12416:3596	NR_158097.1	1740263
M01323:399:000000000-B29GY:1:1110:22363:3616	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:11123:3657	NR_043463.1	326544
M01323:399:000000000-B29GY:1:1110:8903:3666	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1110:8305:3758	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:12957:3779	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:12738:3885	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:24231:3903	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1110:24243:3919	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1110:5540:3945	NR_148610.1	1578757
M01323:399:000000000-B29GY:1:1110:21776:3966	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1110:19812:3986	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:23316:4034	NR_134204.1	1342299
M01323:399:000000000-B29GY:1:1110:10027:4042	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:10045:4052	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:13383:4058	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:13362:4069	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:13546:4092	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:14569:4141	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:8083:4215	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1110:17972:4273	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:26263:4287	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1110:9020:4291	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1110:21492:4314	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:10686:4317	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:19079:4320	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1110:10793:4322	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:11507:4335	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:6486:4429	NR_028880.1	80854
M01323:399:000000000-B29GY:1:1110:6577:4447	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1110:6493:4448	NR_028880.1	80854
M01323:399:000000000-B29GY:1:1110:22999:4472	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:22641:4474	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:18130:4516	NR_104702.1	291045
M01323:399:000000000-B29GY:1:1110:10106:4525	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1110:19588:4547	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:23624:4611	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1110:5486:4702	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1110:16955:4725	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:9831:4726	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:24196:4754	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:8794:4791	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:8776:4801	NR_113219.1	872965
M01323:399:000000000-B29GY:1:1110:5844:4827	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1110:22278:4836	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:6352:4844	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:8371:4857	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:26152:4859	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:26138:4872	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:16105:4896	NR_116657.1	578215
M01323:399:000000000-B29GY:1:1110:21817:4942	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:13079:4942	NR_043462.1	326537
M01323:399:000000000-B29GY:1:1110:9713:4983	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:5727:4990	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:23639:4992	NR_135874.1	1619507
M01323:399:000000000-B29GY:1:1110:7964:5116	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:15996:5124	NR_117690.2	36849
M01323:399:000000000-B29GY:1:1110:10355:5127	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:17240:5170	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:7876:5176	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1110:12091:5220	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1110:9266:5340	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:23907:5350	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:12623:5407	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:18694:5414	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1110:12799:5514	NR_156048.1	1560234
M01323:399:000000000-B29GY:1:1110:5485:5522	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1110:8107:5562	NR_156912.1	1450156
M01323:399:000000000-B29GY:1:1110:8689:5640	NR_042680.1	487515
M01323:399:000000000-B29GY:1:1110:9551:5661	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1110:21873:5705	NR_026418.1	60137
M01323:399:000000000-B29GY:1:1110:15007:5720	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:9047:5731	NR_156912.1	1450156
M01323:399:000000000-B29GY:1:1110:4017:5743	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1110:19030:5822	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:22605:5824	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:20104:5885	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:7076:5894	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1110:18461:5895	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:26382:5936	NR_134124.1	1211136
M01323:399:000000000-B29GY:1:1110:8668:5938	NR_115012.1	70995
M01323:399:000000000-B29GY:1:1110:20121:5954	NR_043910.1	390807
M01323:399:000000000-B29GY:1:1110:11238:5968	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:5275:5972	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1110:7999:6036	NR_114049.1	28107
M01323:399:000000000-B29GY:1:1110:17139:6108	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:20792:6111	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:5770:6160	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:22104:6165	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:12498:6189	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:4836:6216	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:11054:6251	NR_157993.1	1940611
M01323:399:000000000-B29GY:1:1110:13112:6272	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:5948:6275	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:10376:6287	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:7946:6304	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:23512:6310	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:1110:5434:6320	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:27537:6373	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:27556:6380	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:27543:6392	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:11512:6452	NR_024943.1	28202
M01323:399:000000000-B29GY:1:1110:10056:6477	NR_148755.1	314275
M01323:399:000000000-B29GY:1:1110:4956:6499	NR_042341.1	293647
M01323:399:000000000-B29GY:1:1110:14980:6547	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:15884:6598	NR_148755.1	314275
M01323:399:000000000-B29GY:1:1110:18097:6660	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:11358:6689	NR_112807.1	554343
M01323:399:000000000-B29GY:1:1110:4571:6690	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1110:14943:6692	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:5400:6693	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1110:6110:6725	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1110:23636:6783	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:3893:6798	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1110:14794:6826	NR_117782.1	416213
M01323:399:000000000-B29GY:1:1110:16151:6850	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:10772:6858	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1110:5059:6884	NR_028880.1	80854
M01323:399:000000000-B29GY:1:1110:9846:6945	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1110:6252:6971	NR_102468.1	111780
M01323:399:000000000-B29GY:1:1110:25566:6980	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:6438:6987	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1110:6241:6990	NR_132293.1	1081799
M01323:399:000000000-B29GY:1:1110:27724:6994	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:27706:7006	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:19800:7010	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1110:11053:7037	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1110:23830:7044	NR_152635.1	1938558
M01323:399:000000000-B29GY:1:1110:5605:7054	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:1110:12678:7097	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1110:12334:7152	NR_044225.1	433840
M01323:399:000000000-B29GY:1:1110:6963:7179	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:20494:7180	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1110:11015:7212	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1110:11291:7221	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:21116:7230	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1110:20322:7313	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1110:5119:7349	NR_043875.1	381308
M01323:399:000000000-B29GY:1:1110:24980:7407	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:19309:7437	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:24260:7464	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:17063:7519	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1110:19642:7541	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:5571:7544	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:18810:7575	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:28397:7605	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:2952:7630	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1110:21909:7644	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:22148:7687	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:27242:7689	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1110:25232:7699	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:26596:7704	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:28169:7735	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:27663:7735	NR_104842.1	39495
M01323:399:000000000-B29GY:1:1110:15960:7791	NR_024937.1	81029
M01323:399:000000000-B29GY:1:1110:17355:7801	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:11555:7861	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:4618:7875	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1110:19365:7897	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:14320:7907	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:13016:7908	NR_113735.1	373
M01323:399:000000000-B29GY:1:1110:17374:7965	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:18501:7999	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:14621:8020	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:5908:8042	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1110:6597:8099	NR_074418.1	526224
M01323:399:000000000-B29GY:1:1110:23804:8102	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:8761:8193	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:1110:3003:8209	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:12333:8292	NR_149819.1	1806669
M01323:399:000000000-B29GY:1:1110:20603:8303	NR_109620.1	1173584
M01323:399:000000000-B29GY:1:1110:23567:8313	NR_112972.1	1294026
M01323:399:000000000-B29GY:1:1110:25496:8320	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1110:10788:8377	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:16538:8377	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:25955:8407	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:15395:8412	NR_114049.1	28107
M01323:399:000000000-B29GY:1:1110:2661:8418	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:19581:8521	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:15480:8522	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1110:9413:8529	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:24919:8599	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:20637:8625	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1110:14394:8632	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1110:7013:8670	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1110:8441:8675	NR_117782.1	416213
M01323:399:000000000-B29GY:1:1110:20247:8680	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:21332:8688	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:16269:8693	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:1110:8265:8721	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:8259:8742	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:13098:8780	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1110:2788:8787	NR_116229.1	477690
M01323:399:000000000-B29GY:1:1110:7697:8819	NR_113383.1	1260
M01323:399:000000000-B29GY:1:1110:26597:8830	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1110:3789:8881	NR_074100.1	253245
M01323:399:000000000-B29GY:1:1110:21228:8884	NR_024943.1	28202
M01323:399:000000000-B29GY:1:1110:13812:8890	NR_146837.2	1755100
M01323:399:000000000-B29GY:1:1110:15220:8904	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1110:24154:8947	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1110:27935:8959	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1110:23711:8963	NR_159134.1	1834927
